input_target_molecule_smiles,mapped_input_target_molecule_smiles,target_substructure_smarts,substructure_atom_map,disconnection_map,synthon_a,synthon_a_label,synthon_b,synthon_b_label,synthon_a_building_block_class,synthon_a_building_block_label,synthon_b_building_block_class,synthon_b_building_block_label,synthon_a_building_block_smiles,synthon_a_building_block_cas,synthon_a_building_block_price,synthon_a_building_block_material,synthon_b_building_block_smiles,synthon_b_building_block_cas,synthon_b_building_block_price,synthon_b_building_block_material
CCC1=CON=C1C(C)(C)C,CC(C)(C)c1nocc1[CH2:2][CH3:1],[C:1]-[C:2],"[1, 2]","[1, 2]",[CH4:1],1,CC(C)(C)c1nocc1[CH3:2],2,bromide,3,alcohol,4,CBr,74-83-9,24.10,48624,CC(C)(C)c1nocc1CO,2243520-63-8,704.55,ENAH2C5576D2-1G
CCC1=CON=C1C(C)(C)C,CC(C)(C)c1nocc1[CH2:2][CH3:1],[C:1]-[C:2],"[1, 2]","[1, 2]",[CH4:1],1,CC(C)(C)c1nocc1[CH3:2],2,bromide,3,amine,4,CBr,74-83-9,24.10,48624,CC(C)(C)c1nocc1CN,1512219-81-6,363.3,ENAH2C557736-250MG
CCC1=CON=C1C(C)(C)C,CC(C)(C)c1nocc1[CH2:2][CH3:1],[C:1]-[C:2],"[1, 2]","[1, 2]",[CH4:1],1,CC(C)(C)c1nocc1[CH3:2],2,bromide,3,chloride,4,CBr,74-83-9,24.10,48624,CC(C)(C)c1nocc1CCl,2241128-88-9,3158.4,ENAH2C557496-10G
CCC1=CON=C1C(C)(C)C,CC(C)(C)c1nocc1[CH2:2][CH3:1],[C:1]-[C:2],"[1, 2]","[1, 2]",[CH4:1],1,CC(C)(C)c1nocc1[CH3:2],2,iodide,3,alcohol,4,CI,74-88-4,112.00,456756-100ML,CC(C)(C)c1nocc1CO,2243520-63-8,704.55,ENAH2C5576D2-1G
CCC1=CON=C1C(C)(C)C,CC(C)(C)c1nocc1[CH2:2][CH3:1],[C:1]-[C:2],"[1, 2]","[1, 2]",[CH4:1],1,CC(C)(C)c1nocc1[CH3:2],2,iodide,3,amine,4,CI,74-88-4,112.00,456756-100ML,CC(C)(C)c1nocc1CN,1512219-81-6,363.3,ENAH2C557736-250MG
CCC1=CON=C1C(C)(C)C,CC(C)(C)c1nocc1[CH2:2][CH3:1],[C:1]-[C:2],"[1, 2]","[1, 2]",[CH4:1],1,CC(C)(C)c1nocc1[CH3:2],2,iodide,3,chloride,4,CI,74-88-4,112.00,456756-100ML,CC(C)(C)c1nocc1CCl,2241128-88-9,3158.4,ENAH2C557496-10G
CCC1=CON=C1C(C)(C)C,CC(C)(C)c1nocc1[CH2:2][CH3:1],[C:1]-[C:2],"[1, 2]","[1, 2]",[CH4:1],1,CC(C)(C)c1nocc1[CH3:2],2,boronate,3,alcohol,4,CB(O)O,13061-96-6,43.80,165336-1G,CC(C)(C)c1nocc1CO,2243520-63-8,704.55,ENAH2C5576D2-1G
CCC1=CON=C1C(C)(C)C,CC(C)(C)c1nocc1[CH2:2][CH3:1],[C:1]-[C:2],"[1, 2]","[1, 2]",[CH4:1],1,CC(C)(C)c1nocc1[CH3:2],2,boronate,3,amine,4,CB(O)O,13061-96-6,43.80,165336-1G,CC(C)(C)c1nocc1CN,1512219-81-6,363.3,ENAH2C557736-250MG
CCC1=CON=C1C(C)(C)C,CC(C)(C)c1nocc1[CH2:2][CH3:1],[C:1]-[C:2],"[1, 2]","[1, 2]",[CH4:1],1,CC(C)(C)c1nocc1[CH3:2],2,boronate,3,chloride,4,CB(O)O,13061-96-6,43.80,165336-1G,CC(C)(C)c1nocc1CCl,2241128-88-9,3158.4,ENAH2C557496-10G
CC(=O)C1=CC=C(OCC(=O)N[C@@H](C2=CC=CC=C2)C2=CC=CS2)C=C1,CC(=O)c1ccc(OCC(=O)[NH:2][C@@H:1](c2ccccc2)c2cccs2)cc1,[C:1]-[N:2],"[1, 2]","[1, 2]",c1ccc([CH2:1]c2cccs2)cc1,1,CC(=O)c1ccc(OCC(=O)[NH2:2])cc1,2,amine,3,hydrogen,4,NC(c1ccccc1)c1cccs1,5693-42-5,70.4,CH4182076417-250MG,CC(=O)c1ccc(OCC(N)=O)cc1,42017-88-9,225.5,CH4017936708-5G
CC1=CC(O)=C2C(=O)C3=C(C(=O)C2=C1)C(C1=C(O)C=C(O)C2=C1C(=O)C1=CC(C)=CC(O)=C1C2=O)=C(O)C=C3O,Cc1cc(O)c2c(c1)C(=O)c1c(c(O)cc(O)[c:1]1-[c:2]1c(O)cc(O)c3c1C(=O)c1cc(C)cc(O)c1C3=O)C2=O,[c:1]-[c:2],"[1, 2]","[1, 2]",Cc1cc(O)c2c(c1)C(=O)c1c(c(O)cc(O)[cH:1]1)C2=O,1,Cc1cc(O)c2c(c1)C(=O)c1c(c(O)cc(O)[cH:2]1)C2=O,2,hydrogen,3,hydrogen,4,Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,518-82-1,102.00,E7881-50MG,Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,518-82-1,102.00,E7881-50MG
CCC1=CC=C([C@@H](NC(=O)COC2=CC=C(C(C)=O)C=C2)C(C)C)C=C1,CCc1ccc([C@H:1](C(C)C)[NH:2]C(=O)COc2ccc(C(C)=O)cc2)cc1,[C:1]-[N:2],"[1, 2]","[1, 2]",CCc1ccc([CH2:1]C(C)C)cc1,1,CC(=O)c1ccc(OCC(=O)[NH2:2])cc1,2,amine,3,hydrogen,4,CCc1ccc(C(N)C(C)C)cc1,853724-04-6,648.9,ENA053247537-5G,CC(=O)c1ccc(OCC(N)=O)cc1,42017-88-9,225.5,CH4017936708-5G
COC(=O)C1=CC=CC=C1OCC(=O)NC1=CC=C(S(=O)(=O)N(C)C(C)C)C=C1,COC(=O)c1ccccc1OCC(=O)Nc1cc[c:1]([S:2](=O)(=O)N(C)C(C)C)cc1,[c:1]-[S:2],"[1, 2]","[1, 2]",COC(=O)c1ccccc1OCC(=O)Nc1cc[cH:1]cc1,1,CC(C)N(C)[SH:2](=O)=O,2,bromide,3,amine,4,COC(=O)c1ccccc1OCC(=O)Nc1ccc(Br)cc1,949969-59-9,368,ADVH7F3828D1-500MG,CC(C)N(C)S(N)(=O)=O,372136-76-0,909.3,ENA295068886-2.5G
COC(=O)C1=CC=CC=C1OCC(=O)NC1=CC=C(S(=O)(=O)N(C)C(C)C)C=C1,COC(=O)c1ccccc1OCC(=O)Nc1cc[c:1]([S:2](=O)(=O)N(C)C(C)C)cc1,[c:1]-[S:2],"[1, 2]","[1, 2]",COC(=O)c1ccccc1OCC(=O)Nc1cc[cH:1]cc1,1,CC(C)N(C)[SH:2](=O)=O,2,bromide,3,chloride,4,COC(=O)c1ccccc1OCC(=O)Nc1ccc(Br)cc1,949969-59-9,368,ADVH7F3828D1-500MG,CC(C)N(C)S(=O)(=O)Cl,263169-13-7,107.8,CH4321848807-1G
CCN1C=C(CC=O)C2=CC=CC=C21,CCn1c[c:1]([CH2:2]C=O)c2ccccc21,[c:1]-[C:2],"[1, 2]","[1, 2]",CCn1c[cH:1]c2ccccc21,1,O=C[CH3:2],2,acid,3,hydrogen,4,CCn1cc(C(=O)O)c2ccccc21,132797-91-2,1350.3,ENA068330950-10G,CC=O,75-07-0,119.00,W200360-1.9KG-K
CCN1C=C(CC=O)C2=CC=CC=C21,CCn1c[c:1]([CH2:2]C=O)c2ccccc21,[c:1]-[C:2],"[1, 2]","[1, 2]",CCn1c[cH:1]c2ccccc21,1,O=C[CH3:2],2,acid,3,chloride,4,CCn1cc(C(=O)O)c2ccccc21,132797-91-2,1350.3,ENA068330950-10G,O=CCCl,107-20-0,39.30,317276-5ML
CCN1C=C(CC=O)C2=CC=CC=C21,CCn1cc([CH2:1][CH:2]=O)c2ccccc21,[C:1]-[C:2],"[1, 2]","[1, 2]",CCn1cc([CH3:1])c2ccccc21,1,O=[CH2:2],2,amine,3,hydrogen,4,CCn1cc(CN)c2ccccc21,938305-89-6,226.8,ENA458436746-250MG,C=O,50-00-0,28.90,252549-25ML
CCN1C=C(CC=O)C2=CC=CC=C21,CCn1cc([CH2:1][CH:2]=O)c2ccccc21,[C:1]-[C:2],"[1, 2]","[1, 2]",CCn1cc([CH3:1])c2ccccc21,1,O=[CH2:2],2,amine,3,amine,4,CCn1cc(CN)c2ccccc21,938305-89-6,226.8,ENA458436746-250MG,NC=O,,133.00,612707-1EA
CCN1C=C(CC=O)C2=CC=CC=C21,CCn1cc([CH2:1][CH:2]=O)c2ccccc21,[C:1]-[C:2],"[1, 2]","[1, 2]",CCn1cc([CH3:1])c2ccccc21,1,O=[CH2:2],2,amine,3,acid,4,CCn1cc(CN)c2ccccc21,938305-89-6,226.8,ENA458436746-250MG,O=CC(=O)O,298-12-4,37.80,260150-250G-A
CCN1C=C(CC=O)C2=CC=CC=C21,CCn1cc([CH2:1][CH:2]=O)c2ccccc21,[C:1]-[C:2],"[1, 2]","[1, 2]",CCn1cc([CH3:1])c2ccccc21,1,O=[CH2:2],2,acid,3,hydrogen,4,CCn1cc(CC(=O)O)c2ccccc21,58690-18-9,182.7,ENA282548483-500MG,C=O,50-00-0,28.90,252549-25ML
CCN1C=C(CC=O)C2=CC=CC=C21,CCn1cc([CH2:1][CH:2]=O)c2ccccc21,[C:1]-[C:2],"[1, 2]","[1, 2]",CCn1cc([CH3:1])c2ccccc21,1,O=[CH2:2],2,acid,3,amine,4,CCn1cc(CC(=O)O)c2ccccc21,58690-18-9,182.7,ENA282548483-500MG,NC=O,,133.00,612707-1EA
CCN1C=C(CC=O)C2=CC=CC=C21,CCn1cc([CH2:1][CH:2]=O)c2ccccc21,[C:1]-[C:2],"[1, 2]","[1, 2]",CCn1cc([CH3:1])c2ccccc21,1,O=[CH2:2],2,acid,3,acid,4,CCn1cc(CC(=O)O)c2ccccc21,58690-18-9,182.7,ENA282548483-500MG,O=CC(=O)O,298-12-4,37.80,260150-250G-A
CCC1=CC(C2=CSC(NC(C)C)=N2)=NC2=CC(OC)=CC=C12,COc1ccc2c(c1)nc(-c1csc(NC(C)C)n1)c[c:1]2[CH2:2]C,[c:1]-[C:2],"[1, 2]","[1, 2]",COc1ccc2c(c1)nc(-c1csc(NC(C)C)n1)c[cH:1]2,1,C[CH3:2],2,alcohol,3,hydrogen,4,COc1ccc2c(O)cc(-c3csc(NC(C)C)n3)nc2c1,300831-05-4,300,COM448672473-250MG,CC,74-84-0,463.00,295302-110G
CCC1=CC(C2=CSC(NC(C)C)=N2)=NC2=CC(OC)=CC=C12,COc1ccc2c(c1)nc(-c1csc(NC(C)C)n1)c[c:1]2[CH2:2]C,[c:1]-[C:2],"[1, 2]","[1, 2]",COc1ccc2c(c1)nc(-c1csc(NC(C)C)n1)c[cH:1]2,1,C[CH3:2],2,alcohol,3,alcohol,4,COc1ccc2c(O)cc(-c3csc(NC(C)C)n3)nc2c1,300831-05-4,300,COM448672473-250MG,CCO,64-17-5,74.00,2858-240ML
CCC1=CC(C2=CSC(NC(C)C)=N2)=NC2=CC(OC)=CC=C12,COc1ccc2c(c1)nc(-c1csc(NC(C)C)n1)c[c:1]2[CH2:2]C,[c:1]-[C:2],"[1, 2]","[1, 2]",COc1ccc2c(c1)nc(-c1csc(NC(C)C)n1)c[cH:1]2,1,C[CH3:2],2,alcohol,3,amine,4,COc1ccc2c(O)cc(-c3csc(NC(C)C)n3)nc2c1,300831-05-4,300,COM448672473-250MG,CCN,75-04-7,20.70,471208-100ML
CCC1=CC(C2=CSC(NC(C)C)=N2)=NC2=CC(OC)=CC=C12,COc1ccc2c(c1)nc(-c1csc(NC(C)C)n1)c[c:1]2[CH2:2]C,[c:1]-[C:2],"[1, 2]","[1, 2]",COc1ccc2c(c1)nc(-c1csc(NC(C)C)n1)c[cH:1]2,1,C[CH3:2],2,alcohol,3,acid,4,COc1ccc2c(O)cc(-c3csc(NC(C)C)n3)nc2c1,300831-05-4,300,COM448672473-250MG,CCC(=O)O,79-09-4,37.90,P5561-1L
CCC1=CC(C2=CSC(NC(C)C)=N2)=NC2=CC(OC)=CC=C12,COc1ccc2c(c1)nc(-c1csc(NC(C)C)n1)c[c:1]2[CH2:2]C,[c:1]-[C:2],"[1, 2]","[1, 2]",COc1ccc2c(c1)nc(-c1csc(NC(C)C)n1)c[cH:1]2,1,C[CH3:2],2,alcohol,3,chloride,4,COc1ccc2c(O)cc(-c3csc(NC(C)C)n3)nc2c1,300831-05-4,300,COM448672473-250MG,CCCl,75-00-3,178.00,295310-1KG
CCC1=CC(C2=CSC(NC(C)C)=N2)=NC2=CC(OC)=CC=C12,COc1ccc2c(c1)nc(-c1csc(NC(C)C)n1)c[c:1]2[CH2:2]C,[c:1]-[C:2],"[1, 2]","[1, 2]",COc1ccc2c(c1)nc(-c1csc(NC(C)C)n1)c[cH:1]2,1,C[CH3:2],2,alcohol,3,bromide,4,COc1ccc2c(O)cc(-c3csc(NC(C)C)n3)nc2c1,300831-05-4,300,COM448672473-250MG,CCBr,74-96-4,55.70,239607-50G
CCC1=CC(C2=CSC(NC(C)C)=N2)=NC2=CC(OC)=CC=C12,COc1ccc2c(c1)nc(-c1csc(NC(C)C)n1)c[c:1]2[CH2:2]C,[c:1]-[C:2],"[1, 2]","[1, 2]",COc1ccc2c(c1)nc(-c1csc(NC(C)C)n1)c[cH:1]2,1,C[CH3:2],2,alcohol,3,iodide,4,COc1ccc2c(O)cc(-c3csc(NC(C)C)n3)nc2c1,300831-05-4,300,COM448672473-250MG,CCI,75-03-6,24.00,I7780-5G
CCC1=CC(C2=CSC(NC(C)C)=N2)=NC2=CC(OC)=CC=C12,COc1ccc2c(c1)nc(-c1csc(NC(C)C)n1)c[c:1]2[CH2:2]C,[c:1]-[C:2],"[1, 2]","[1, 2]",COc1ccc2c(c1)nc(-c1csc(NC(C)C)n1)c[cH:1]2,1,C[CH3:2],2,alcohol,3,boronate,4,COc1ccc2c(O)cc(-c3csc(NC(C)C)n3)nc2c1,300831-05-4,300,COM448672473-250MG,CCB(O)O,,66.00,CDS003542-250MG
CN(C)C1=CC=C([N+](=O)[O-])C=C1C(=O)OCC(=O)C1=CC=C2OCCCOC2=C1,CN(C)c1ccc([N+](=O)[O-])cc1C(=O)[O:2][CH2:1]C(=O)c1ccc2c(c1)OCCCO2,[C:1]-[O:2],"[1, 2]","[1, 2]",O=C(c1ccc2c(c1)OCCCO2)[CH3:1],1,CN(C)c1ccc([N+](=O)[O-])cc1C(=O)[OH:2],2,hydrogen,3,hydrogen,4,CC(=O)c1ccc2c(c1)OCCCO2,22776-09-6,187.5,COMH93D6658D-5G,CN(C)c1ccc([N+](=O)[O-])cc1C(=O)O,4405-28-1,404.25,ENA024295884-1G
CN(C)C1=CC=C([N+](=O)[O-])C=C1C(=O)OCC(=O)C1=CC=C2OCCCOC2=C1,CN(C)c1ccc([N+](=O)[O-])cc1C(=O)[O:2][CH2:1]C(=O)c1ccc2c(c1)OCCCO2,[C:1]-[O:2],"[1, 2]","[1, 2]",O=C(c1ccc2c(c1)OCCCO2)[CH3:1],1,CN(C)c1ccc([N+](=O)[O-])cc1C(=O)[OH:2],2,bromide,3,hydrogen,4,O=C(CBr)c1ccc2c(c1)OCCCO2,,108.00,PH015535-1G,CN(C)c1ccc([N+](=O)[O-])cc1C(=O)O,4405-28-1,404.25,ENA024295884-1G
CC(C)C1OCCNC1=O,C[CH:1](C)[CH:2]1OCCNC1=O,[C:1]-[C:2],"[1, 2]","[1, 2]",C[CH2:1]C,1,O=C1NCCO[CH2:2]1,2,hydrogen,3,hydrogen,4,CCC,74-98-6,360.00,536172-145G,O=C1COCCN1,109-11-5,11,SY3390162173-5G
CC(C)C1OCCNC1=O,C[CH:1](C)[CH:2]1OCCNC1=O,[C:1]-[C:2],"[1, 2]","[1, 2]",C[CH2:1]C,1,O=C1NCCO[CH2:2]1,2,alcohol,3,hydrogen,4,CC(C)O,67-63-0,366.00,1570428-3AMP,O=C1COCCN1,109-11-5,11,SY3390162173-5G
CC(C)C1OCCNC1=O,C[CH:1](C)[CH:2]1OCCNC1=O,[C:1]-[C:2],"[1, 2]","[1, 2]",C[CH2:1]C,1,O=C1NCCO[CH2:2]1,2,amine,3,hydrogen,4,CC(C)N,75-31-0,20.50,471291-25ML,O=C1COCCN1,109-11-5,11,SY3390162173-5G
CC(C)C1OCCNC1=O,C[CH:1](C)[CH:2]1OCCNC1=O,[C:1]-[C:2],"[1, 2]","[1, 2]",C[CH2:1]C,1,O=C1NCCO[CH2:2]1,2,acid,3,hydrogen,4,CC(C)C(=O)O,79-31-2,34.80,I1754-100ML,O=C1COCCN1,109-11-5,11,SY3390162173-5G
CC(C)C1OCCNC1=O,C[CH:1](C)[CH:2]1OCCNC1=O,[C:1]-[C:2],"[1, 2]","[1, 2]",C[CH2:1]C,1,O=C1NCCO[CH2:2]1,2,chloride,3,hydrogen,4,CC(C)Cl,75-29-6,31.10,240613-100ML,O=C1COCCN1,109-11-5,11,SY3390162173-5G
CC(C)C1OCCNC1=O,C[CH:1](C)[CH:2]1OCCNC1=O,[C:1]-[C:2],"[1, 2]","[1, 2]",C[CH2:1]C,1,O=C1NCCO[CH2:2]1,2,bromide,3,hydrogen,4,CC(C)Br,75-26-3,23.10,B78114-100G,O=C1COCCN1,109-11-5,11,SY3390162173-5G
CC(C)C1OCCNC1=O,C[CH:1](C)[CH:2]1OCCNC1=O,[C:1]-[C:2],"[1, 2]","[1, 2]",C[CH2:1]C,1,O=C1NCCO[CH2:2]1,2,iodide,3,hydrogen,4,CC(C)I,75-30-9,26.10,148938-5G,O=C1COCCN1,109-11-5,11,SY3390162173-5G
CC(C)C1OCCNC1=O,C[CH:1](C)[CH:2]1OCCNC1=O,[C:1]-[C:2],"[1, 2]","[1, 2]",C[CH2:1]C,1,O=C1NCCO[CH2:2]1,2,boronate,3,hydrogen,4,CC(C)B(O)O,80041-89-0,44.70,648787-1G,O=C1COCCN1,109-11-5,11,SY3390162173-5G
C=C(C(=O)OCCOC(=O)CCC(C)(C)C(=O)O)C(C)C,C=C(C(=O)OC[CH2:1][O:2]C(=O)CCC(C)(C)C(=O)O)C(C)C,[C:1]-[O:2],"[1, 2]","[1, 2]",C=C(C(=O)OC[CH3:1])C(C)C,1,CC(C)(CCC(=O)[OH:2])C(=O)O,2,hydrogen,3,hydrogen,4,C=C(C(=O)OCC)C(C)C,68834-46-8,2511.6,ENA428072663-10G,CC(C)(CCC(=O)O)C(=O)O,681-57-2,115.00,205265-25G
CC(C=O)C1=CC=CC=C1N=O,C[CH:2](C=O)[c:1]1ccccc1N=O,[c:1]-[C:2],"[1, 2]","[1, 2]",O=Nc1cccc[cH:1]1,1,C[CH2:2]C=O,2,hydrogen,3,hydrogen,4,O=Nc1ccccc1,586-96-9,108.00,N24609-10G,CCC=O,123-38-6,67.00,W292303-1KG-K
CC(C=O)C1=CC=CC=C1N=O,C[CH:2](C=O)[c:1]1ccccc1N=O,[c:1]-[C:2],"[1, 2]","[1, 2]",O=Nc1cccc[cH:1]1,1,C[CH2:2]C=O,2,hydrogen,3,alcohol,4,O=Nc1ccccc1,586-96-9,108.00,N24609-10G,CC(O)C=O,598-35-6,170.00,49426-1ML
CCCCC1=NN(C)C(=O)N1C,CCC[CH2:2][c:1]1nn(C)c(=O)n1C,[c:1]-[C:2],"[1, 2]","[1, 2]",Cn1n[cH:1]n(C)c1=O,1,CCC[CH3:2],2,chloride,3,hydrogen,4,Cn1nc(Cl)n(C)c1=O,22354-88-7,163.8,ENA508627327-100MG,CCCC,,85.70,443670-12EA
CCCCC1=NN(C)C(=O)N1C,CCC[CH2:2][c:1]1nn(C)c(=O)n1C,[c:1]-[C:2],"[1, 2]","[1, 2]",Cn1n[cH:1]n(C)c1=O,1,CCC[CH3:2],2,chloride,3,alcohol,4,Cn1nc(Cl)n(C)c1=O,22354-88-7,163.8,ENA508627327-100MG,CCCCO,71-36-3,54.50,B7906-500ML
CCCCC1=NN(C)C(=O)N1C,CCC[CH2:2][c:1]1nn(C)c(=O)n1C,[c:1]-[C:2],"[1, 2]","[1, 2]",Cn1n[cH:1]n(C)c1=O,1,CCC[CH3:2],2,chloride,3,amine,4,Cn1nc(Cl)n(C)c1=O,22354-88-7,163.8,ENA508627327-100MG,CCCCN,109-73-9,27.00,471305-25ML
CCCCC1=NN(C)C(=O)N1C,CCC[CH2:2][c:1]1nn(C)c(=O)n1C,[c:1]-[C:2],"[1, 2]","[1, 2]",Cn1n[cH:1]n(C)c1=O,1,CCC[CH3:2],2,chloride,3,acid,4,Cn1nc(Cl)n(C)c1=O,22354-88-7,163.8,ENA508627327-100MG,CCCCC(=O)O,109-52-4,45.70,240370-5ML
CCCCC1=NN(C)C(=O)N1C,CCC[CH2:2][c:1]1nn(C)c(=O)n1C,[c:1]-[C:2],"[1, 2]","[1, 2]",Cn1n[cH:1]n(C)c1=O,1,CCC[CH3:2],2,chloride,3,chloride,4,Cn1nc(Cl)n(C)c1=O,22354-88-7,163.8,ENA508627327-100MG,CCCCCl,109-69-3,75.30,414255-100ML
CCCCC1=NN(C)C(=O)N1C,CCC[CH2:2][c:1]1nn(C)c(=O)n1C,[c:1]-[C:2],"[1, 2]","[1, 2]",Cn1n[cH:1]n(C)c1=O,1,CCC[CH3:2],2,chloride,3,bromide,4,Cn1nc(Cl)n(C)c1=O,22354-88-7,163.8,ENA508627327-100MG,CCCCBr,109-65-9,27.00,B59497-25G
CCCCC1=NN(C)C(=O)N1C,CCC[CH2:2][c:1]1nn(C)c(=O)n1C,[c:1]-[C:2],"[1, 2]","[1, 2]",Cn1n[cH:1]n(C)c1=O,1,CCC[CH3:2],2,chloride,3,iodide,4,Cn1nc(Cl)n(C)c1=O,22354-88-7,163.8,ENA508627327-100MG,CCCCI,542-69-8,28.90,167304-5G
CCCCC1=NN(C)C(=O)N1C,CCC[CH2:2][c:1]1nn(C)c(=O)n1C,[c:1]-[C:2],"[1, 2]","[1, 2]",Cn1n[cH:1]n(C)c1=O,1,CCC[CH3:2],2,chloride,3,boronate,4,Cn1nc(Cl)n(C)c1=O,22354-88-7,163.8,ENA508627327-100MG,CCCCB(O)O,4426-47-5,51.10,19667-1G
CCCCC1=NN(C)C(=O)N1C,CCC[CH2:2][c:1]1nn(C)c(=O)n1C,[c:1]-[C:2],"[1, 2]","[1, 2]",Cn1n[cH:1]n(C)c1=O,1,CCC[CH3:2],2,bromide,3,hydrogen,4,Cn1nc(Br)n(C)c1=O,22354-81-0,688.8,ENA514506400-1G,CCCC,,85.70,443670-12EA
CCCCC1=NN(C)C(=O)N1C,CCC[CH2:2][c:1]1nn(C)c(=O)n1C,[c:1]-[C:2],"[1, 2]","[1, 2]",Cn1n[cH:1]n(C)c1=O,1,CCC[CH3:2],2,bromide,3,alcohol,4,Cn1nc(Br)n(C)c1=O,22354-81-0,688.8,ENA514506400-1G,CCCCO,71-36-3,54.50,B7906-500ML
CCCCC1=NN(C)C(=O)N1C,CCC[CH2:2][c:1]1nn(C)c(=O)n1C,[c:1]-[C:2],"[1, 2]","[1, 2]",Cn1n[cH:1]n(C)c1=O,1,CCC[CH3:2],2,bromide,3,amine,4,Cn1nc(Br)n(C)c1=O,22354-81-0,688.8,ENA514506400-1G,CCCCN,109-73-9,27.00,471305-25ML
CCCCC1=NN(C)C(=O)N1C,CCC[CH2:2][c:1]1nn(C)c(=O)n1C,[c:1]-[C:2],"[1, 2]","[1, 2]",Cn1n[cH:1]n(C)c1=O,1,CCC[CH3:2],2,bromide,3,acid,4,Cn1nc(Br)n(C)c1=O,22354-81-0,688.8,ENA514506400-1G,CCCCC(=O)O,109-52-4,45.70,240370-5ML
CCCCC1=NN(C)C(=O)N1C,CCC[CH2:2][c:1]1nn(C)c(=O)n1C,[c:1]-[C:2],"[1, 2]","[1, 2]",Cn1n[cH:1]n(C)c1=O,1,CCC[CH3:2],2,bromide,3,chloride,4,Cn1nc(Br)n(C)c1=O,22354-81-0,688.8,ENA514506400-1G,CCCCCl,109-69-3,75.30,414255-100ML
CCCCC1=NN(C)C(=O)N1C,CCC[CH2:2][c:1]1nn(C)c(=O)n1C,[c:1]-[C:2],"[1, 2]","[1, 2]",Cn1n[cH:1]n(C)c1=O,1,CCC[CH3:2],2,bromide,3,bromide,4,Cn1nc(Br)n(C)c1=O,22354-81-0,688.8,ENA514506400-1G,CCCCBr,109-65-9,27.00,B59497-25G
CCCCC1=NN(C)C(=O)N1C,CCC[CH2:2][c:1]1nn(C)c(=O)n1C,[c:1]-[C:2],"[1, 2]","[1, 2]",Cn1n[cH:1]n(C)c1=O,1,CCC[CH3:2],2,bromide,3,iodide,4,Cn1nc(Br)n(C)c1=O,22354-81-0,688.8,ENA514506400-1G,CCCCI,542-69-8,28.90,167304-5G
CCCCC1=NN(C)C(=O)N1C,CCC[CH2:2][c:1]1nn(C)c(=O)n1C,[c:1]-[C:2],"[1, 2]","[1, 2]",Cn1n[cH:1]n(C)c1=O,1,CCC[CH3:2],2,bromide,3,boronate,4,Cn1nc(Br)n(C)c1=O,22354-81-0,688.8,ENA514506400-1G,CCCCB(O)O,4426-47-5,51.10,19667-1G
CCNCNC(N)=O,CC[NH:2][CH2:1]NC(N)=O,[C:1]-[N:2],"[1, 2]","[1, 2]",NC(=O)N[CH3:1],1,CC[NH2:2],2,hydrogen,3,hydrogen,4,CNC(N)=O,598-50-5,28.30,M86804-100G,CCN,75-04-7,20.70,471208-100ML
CCNCNC(N)=O,CC[NH:2][CH2:1]NC(N)=O,[C:1]-[N:2],"[1, 2]","[1, 2]",NC(=O)N[CH3:1],1,CC[NH2:2],2,acid,3,hydrogen,4,NC(=O)NCC(=O)O,462-60-2,42.9,ATC311765454-1G,CCN,75-04-7,20.70,471208-100ML
CCNCNC(N)=O,CCN[CH2:1][NH:2]C(N)=O,[C:1]-[N:2],"[1, 2]","[1, 2]",CCN[CH3:1],1,NC(=O)[NH2:2],2,hydrogen,3,hydrogen,4,CCNC,624-78-2,64.60,291145-5G,NC(N)=O,57-13-6,66.60,U7129-1VL
CCNCNC(N)=O,CCN[CH2:1][NH:2]C(N)=O,[C:1]-[N:2],"[1, 2]","[1, 2]",CCN[CH3:1],1,NC(=O)[NH2:2],2,hydrogen,3,alcohol,4,CCNC,624-78-2,64.60,291145-5G,NC(=O)NO,127-07-1,35.30,H8627-1G
CCNCNC(N)=O,CCN[CH2:1][NH:2]C(N)=O,[C:1]-[N:2],"[1, 2]","[1, 2]",CCN[CH3:1],1,NC(=O)[NH2:2],2,hydrogen,3,amine,4,CCNC,624-78-2,64.60,291145-5G,NNC(N)=O,57-56-7,72.40,363634-25G
CCNCNC(N)=O,CCN[CH2:1][NH:2]C(N)=O,[C:1]-[N:2],"[1, 2]","[1, 2]",CCN[CH3:1],1,NC(=O)[NH2:2],2,acid,3,hydrogen,4,CCNCC(=O)O,627-01-0,118.75,COM448665256-1G,NC(N)=O,57-13-6,66.60,U7129-1VL
CCNCNC(N)=O,CCN[CH2:1][NH:2]C(N)=O,[C:1]-[N:2],"[1, 2]","[1, 2]",CCN[CH3:1],1,NC(=O)[NH2:2],2,acid,3,alcohol,4,CCNCC(=O)O,627-01-0,118.75,COM448665256-1G,NC(=O)NO,127-07-1,35.30,H8627-1G
CCNCNC(N)=O,CCN[CH2:1][NH:2]C(N)=O,[C:1]-[N:2],"[1, 2]","[1, 2]",CCN[CH3:1],1,NC(=O)[NH2:2],2,acid,3,amine,4,CCNCC(=O)O,627-01-0,118.75,COM448665256-1G,NNC(N)=O,57-56-7,72.40,363634-25G
